x1,name,age,photo,nationality,flag,overall,potential,club,club_logo,value,wage,special,acceleration,aggression,agility,balance,ball_control,composure,crossing,curve,dribbling,finishing,free_kick_accuracy,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,heading_accuracy,interceptions,jumping,long_passing,long_shots,marking,penalties,positioning,reactions,short_passing,shot_power,sliding_tackle,sprint_speed,stamina,standing_tackle,strength,vision,volleys,cam,cb,cdm,cf,cm,id,lam,lb,lcb,lcm,ldm,lf,lm,ls,lw,lwb,preferred_positions,ram,rb,rcb,rcm,rdm,rf,rm,rs,rw,rwb,st
12971,Kiki,22,https://cdn.sofifa.org/48/18/players/213795.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,73,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€500K,€2K,1677,68,61,63,64,63,58,48,42,61,41,40,15,9,8,14,16,60,53,65,64,49,47,67,61,63,68,61,46,67,65,51,68,61,48,61,56,59,60,61,213795,61,56,56,61,59,60,61,58,59,57,CM,61,56,56,61,59,60,61,58,59,57,58
12993,Rúben Oliveira,22,https://cdn.sofifa.org/48/18/players/213801.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,71,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€450K,€2K,1617,75,45,80,83,67,56,41,56,68,47,55,11,12,13,10,10,42,37,58,64,46,40,52,54,58,70,59,49,68,50,46,40,66,45,64,47,53,61,61,213801,64,52,47,61,53,61,62,56,61,53,CM,64,52,47,61,53,61,62,56,61,53,56
13123,Aylton Boa Morte,23,https://cdn.sofifa.org/48/18/players/239186.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,68,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,€425K,€2K,1547,74,43,67,65,65,52,58,45,67,58,47,5,13,13,14,9,53,25,48,43,49,25,65,59,65,46,61,34,77,64,28,57,53,52,59,40,43,61,52,239186,59,47,40,52,43,61,61,60,62,49,LW,59,47,40,52,43,61,61,60,62,49,60
13172,André Sousa,19,https://cdn.sofifa.org/48/18/players/236644.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,72,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€475K,€1K,1617,63,60,73,76,62,52,45,53,63,46,47,7,7,6,6,14,57,48,61,67,39,44,47,56,52,74,62,55,63,61,54,43,58,48,61,53,58,59,61,236644,61,55,53,61,58,59,60,56,58,56,CM,61,55,53,61,58,59,60,56,58,56,56
13179,Asumah,20,https://cdn.sofifa.org/48/18/players/231014.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,69,Willem II,https://cdn.sofifa.org/24/18/teams/1907.png,€425K,€2K,1522,74,53,72,64,66,52,52,47,69,57,28,8,8,9,6,9,56,22,76,50,56,19,46,62,61,54,62,22,78,38,22,74,51,51,61,40,42,62,53,231014,61,42,40,53,42,62,61,62,63,44,RM LM,61,42,40,53,42,62,61,62,63,44,62
13258,Emanuel Novo,24,https://cdn.sofifa.org/48/18/players/234620.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,67,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,€290K,€1K,823,15,28,27,29,10,31,14,11,8,8,12,62,62,55,59,67,10,7,36,21,5,6,13,8,54,24,22,10,19,21,11,60,21,8,NA,NA,NA,NA,NA,234620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13377,Miguel Lázaro,22,https://cdn.sofifa.org/48/18/players/219552.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,68,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€300K,€1K,1005,35,24,33,44,19,30,16,15,15,13,19,60,64,55,63,61,14,23,56,18,13,12,18,15,53,23,24,19,36,28,19,60,24,14,NA,NA,NA,NA,NA,219552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13393,Rúben Vinagre,18,https://cdn.sofifa.org/48/18/players/235172.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,77,Wolverhampton Wanderers,https://cdn.sofifa.org/24/18/teams/110.png,€550K,€3K,1677,68,58,63,79,62,55,61,57,63,41,46,11,8,8,9,6,59,55,58,54,48,58,57,62,54,66,60,59,68,64,62,58,53,42,59,59,59,59,59,235172,59,61,59,59,59,59,61,57,59,61,LM LWB,59,61,59,59,59,59,61,57,59,61,57
13420,Pedro Marques,19,https://cdn.sofifa.org/48/18/players/233132.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,72,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€425K,€1K,1434,71,63,64,75,43,56,31,33,42,25,31,8,7,11,7,10,53,56,91,35,20,64,40,26,60,46,41,62,71,57,65,71,29,26,41,61,54,41,42,233132,41,57,61,42,54,41,44,43,42,54,CB,41,57,61,42,54,41,44,43,42,54,43
13454,Domingos Quina,17,https://cdn.sofifa.org/48/18/players/235450.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,82,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,€600K,€8K,1517,74,53,78,77,69,59,54,58,68,44,47,12,11,8,12,6,30,28,54,58,57,19,45,51,55,59,54,27,72,60,30,40,61,46,61,36,46,59,57,235450,61,45,36,57,46,59,61,53,61,48,LM CM CAM,61,45,36,57,46,59,61,53,61,48,53
13468,Marco,22,https://cdn.sofifa.org/48/18/players/224446.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,68,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€300K,€1K,984,35,22,62,45,21,31,11,16,16,6,11,66,58,59,58,65,16,16,74,21,6,13,21,11,56,21,6,19,40,33,19,42,13,6,NA,NA,NA,NA,NA,224446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13799,Elton Monteiro,23,https://cdn.sofifa.org/48/18/players/202801.png,Portugal,https://cdn.sofifa.org/flags/38.png,61,67,FC Lausanne-Sports,https://cdn.sofifa.org/24/18/teams/1862.png,€290K,€2K,1475,83,65,69,47,52,63,33,40,42,20,21,9,15,13,11,13,57,68,64,55,26,53,40,26,58,55,56,60,71,63,57,71,29,33,45,60,58,44,48,202801,45,59,60,48,58,44,48,46,45,57,CB,45,59,60,48,58,44,48,46,45,57,46
13900,M. De Almeida,21,https://cdn.sofifa.org/48/18/players/235351.png,Portugal,https://cdn.sofifa.org/flags/38.png,61,70,Tours FC,https://cdn.sofifa.org/24/18/teams/110326.png,€400K,€1K,1510,76,34,74,62,59,58,47,58,60,46,55,9,9,5,7,6,55,13,51,38,54,17,63,72,58,48,70,17,79,77,17,57,50,67,57,33,37,60,50,235351,57,41,33,50,37,60,59,60,59,44,LW ST,57,41,33,50,37,60,59,60,59,44,60
14184,Carlos Daniel,22,https://cdn.sofifa.org/48/18/players/205503.png,Portugal,https://cdn.sofifa.org/flags/38.png,61,69,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,€375K,€2K,1464,54,33,61,69,59,55,41,42,53,61,36,16,15,13,13,12,60,20,63,45,54,23,63,62,61,54,64,17,64,52,16,59,55,54,57,36,39,58,51,205503,57,39,36,51,39,58,55,60,56,40,ST,57,39,36,51,39,58,55,60,56,40,60
14200,Diogo Almeida,19,https://cdn.sofifa.org/48/18/players/234437.png,Portugal,https://cdn.sofifa.org/flags/38.png,61,70,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€325K,€1K,1532,69,57,78,79,62,54,40,55,58,27,26,10,10,10,12,11,42,66,70,43,21,58,31,49,69,54,64,61,64,59,65,51,34,27,51,59,58,52,52,234437,51,60,59,52,58,52,53,50,52,59,RB,51,60,59,52,58,52,53,50,52,59,50
14367,Carlos Alves,19,https://cdn.sofifa.org/48/18/players/226051.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,69,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€230K,€1K,1114,41,23,57,53,12,33,13,12,16,18,15,65,56,66,56,59,15,19,72,22,18,16,17,13,60,29,16,19,50,36,21,63,47,19,NA,NA,NA,NA,NA,226051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14446,André Sousa,19,https://cdn.sofifa.org/48/18/players/240415.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,72,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€350K,€1K,1548,69,60,57,82,65,51,42,42,60,39,39,6,9,9,6,12,52,42,60,62,41,39,46,60,60,71,61,59,64,59,53,33,46,43,59,51,55,58,59,240415,59,55,51,59,55,58,59,55,57,56,CM,59,55,51,59,55,58,59,55,57,56,55
14491,Bruno Jordão,18,https://cdn.sofifa.org/48/18/players/240175.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,76,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€425K,€1K,1553,62,58,66,66,67,62,44,42,68,52,41,9,11,6,6,7,57,48,55,61,40,52,54,32,60,65,62,34,64,61,42,62,64,35,60,52,56,58,59,240175,60,52,52,59,56,58,59,56,58,54,CM,60,52,52,59,56,58,59,56,58,54,56
14625,Tiago André,20,https://cdn.sofifa.org/48/18/players/235871.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,70,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€290K,€1K,1536,68,58,75,73,54,52,57,45,60,32,41,10,11,14,6,8,53,55,70,34,30,51,41,52,58,60,36,65,62,57,67,65,37,31,51,59,55,51,50,235871,51,59,59,50,55,51,54,49,54,59,LB,51,59,59,50,55,51,54,49,54,59,49
14720,Silvério Júnio,21,https://cdn.sofifa.org/48/18/players/222599.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,70,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€290K,€1K,1357,53,52,53,52,44,53,32,31,35,23,29,15,11,9,7,14,58,52,81,34,32,57,41,29,51,49,41,67,57,49,66,68,29,36,39,59,51,39,42,222599,39,54,59,42,51,39,40,41,39,51,CB,39,54,59,42,51,39,40,41,39,51,41
14913,Leonardo Rocha,19,https://cdn.sofifa.org/48/18/players/240847.png,Portugal,https://cdn.sofifa.org/flags/38.png,60,69,CD Leganés,https://cdn.sofifa.org/24/18/teams/100888.png,€325K,€2K,1318,59,26,51,54,55,45,29,38,59,64,26,8,7,6,5,9,59,16,67,28,59,13,61,57,63,53,60,16,59,50,11,54,41,55,54,32,34,57,46,240847,54,35,32,46,34,57,52,59,54,37,ST,54,35,32,46,34,57,52,59,54,37,59
15057,Idrisa Sambú,19,https://cdn.sofifa.org/48/18/players/240901.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,74,Spartak Moscow,https://cdn.sofifa.org/24/18/teams/100767.png,€325K,€5K,1465,71,31,53,58,65,52,54,47,73,61,47,8,7,13,8,10,48,20,48,41,50,26,66,49,40,47,68,29,74,69,34,57,46,47,55,37,40,58,50,240901,55,44,37,50,40,58,58,58,59,47,RW LW,55,44,37,50,40,58,58,58,59,47,58
15244,Vitó Ferreira,19,https://cdn.sofifa.org/48/18/players/235872.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,69,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€240K,€1K,1572,64,59,52,68,62,51,40,46,60,42,46,15,6,13,12,7,51,48,58,62,41,47,53,51,62,65,62,54,62,65,48,57,50,44,57,53,56,56,58,235872,57,55,53,58,56,56,57,55,55,55,CM,57,55,53,58,56,56,57,55,55,55,55
15352,M. Vilhete,24,https://cdn.sofifa.org/48/18/players/199834.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,63,Barnet,https://cdn.sofifa.org/24/18/teams/135.png,€200K,€2K,1614,85,51,81,64,57,58,52,41,57,54,50,16,6,12,6,12,67,37,91,40,56,47,47,56,45,52,56,43,83,72,43,47,46,42,55,49,47,57,51,199834,55,53,49,51,47,57,58,58,58,53,CM RM,55,53,49,51,47,57,58,58,58,53,58
15522,Miguel Magalhães,18,https://cdn.sofifa.org/48/18/players/240882.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,72,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€240K,€1K,1507,68,59,86,83,48,55,52,36,60,30,39,8,9,10,10,9,45,54,70,32,26,50,46,54,62,50,34,62,67,69,65,42,40,32,50,55,53,50,49,240882,50,58,55,49,53,50,53,46,53,58,RB,50,58,55,49,53,50,53,46,53,58,46
15577,Toni Gomes,18,https://cdn.sofifa.org/48/18/players/240907.png,Portugal,https://cdn.sofifa.org/flags/38.png,58,72,Forest Green,https://cdn.sofifa.org/24/18/teams/561.png,€260K,€8K,1407,70,31,62,68,60,51,35,46,58,62,37,6,11,10,8,11,53,20,65,42,58,17,52,55,55,49,55,14,71,62,23,50,49,42,56,34,38,58,50,240907,56,39,34,50,38,58,55,57,57,41,ST,56,39,34,50,38,58,55,57,57,41,57
16526,Pedro Pacheco,20,https://cdn.sofifa.org/48/18/players/240244.png,Portugal,https://cdn.sofifa.org/flags/38.png,56,72,FC Basel,https://cdn.sofifa.org/24/18/teams/896.png,€180K,€4K,1303,57,50,68,54,40,45,25,29,29,25,31,6,8,14,9,7,50,54,61,58,17,54,41,26,46,54,37,56,46,64,62,61,33,31,39,55,53,37,45,240244,39,51,55,45,53,37,40,38,37,49,CB,39,51,55,45,53,37,40,38,37,49,38
16717,Herson Alves,20,https://cdn.sofifa.org/48/18/players/228114.png,Portugal,https://cdn.sofifa.org/flags/38.png,55,66,Brentford,https://cdn.sofifa.org/24/18/teams/1925.png,€150K,€5K,1331,67,31,57,67,57,48,32,35,51,61,32,8,14,12,9,15,50,12,58,29,46,19,67,43,48,49,52,20,71,58,16,60,43,42,51,32,34,53,44,228114,51,37,32,44,34,53,50,54,52,38,ST,51,37,32,44,34,53,50,54,52,38,54
16987,E. Sousa,22,https://cdn.sofifa.org/48/18/players/215812.png,Portugal,https://cdn.sofifa.org/flags/38.png,54,62,Accrington Stanley,https://cdn.sofifa.org/24/18/teams/110313.png,€100K,€1K,1478,68,61,61,54,47,46,43,41,46,45,39,6,10,11,11,13,50,43,72,58,43,43,42,57,49,62,57,44,61,58,43,48,50,42,53,48,50,52,52,215812,53,49,48,52,50,52,53,51,51,50,CAM LM,53,49,48,52,50,52,53,51,51,50,51
17143,Dany Mota,19,https://cdn.sofifa.org/48/18/players/234147.png,Portugal,https://cdn.sofifa.org/flags/38.png,54,73,Virtus Entella,https://cdn.sofifa.org/24/18/teams/112495.png,€150K,€1K,1331,54,36,57,69,57,62,50,42,65,60,39,13,10,14,6,7,34,17,46,39,44,24,57,48,36,46,56,29,59,46,24,51,52,44,52,33,36,53,46,234147,52,37,33,46,36,53,52,51,54,40,LW CF RW,52,37,33,46,36,53,52,51,54,40,51
